provincia,poblacion,codigopostalid,lat,lon
Lugo,Ribadeo,27710,"-7,039,512,003","43,536,292,230"
Lugo,Ribadeo,27711,"-7,039,512,003","43,536,292,230"
Lugo,Ribadeo,27712,"-7,039,512,003","43,536,292,230"
Lugo,Ribadeo,27713,"-7,039,512,003","43,536,292,230"
Lugo,Ribadeo,27714,"-7,039,512,003","43,536,292,230"
Lugo,Ribadeo,27715,"-7,039,512,003","43,536,292,230"
Lugo,Ribadeo,27796,"-7,039,512,003","43,536,292,230"
Lugo,Ribadeo,27797,"-7,039,512,003","43,536,292,230"
Lugo,Ribas de Sil,27310,"-7,287,606,547","42,466,375,210"
Lugo,Ribas de Sil,27317,"-7,287,606,547","42,466,375,210"
Lugo,Ribas de Sil,27318,"-7,287,606,547","42,466,375,210"
Lugo,Ribeira de Piquín,27243,"-7,202,523,706","43,200,331,370"
Lugo,Ribeira de Piquín,27244,"-7,202,523,706","43,200,331,370"
Lugo,Ribeira de Piquín,27245,"-7,202,523,706","43,200,331,370"
Lugo,Riotorto,27743,"-7,261,117,819","43,342,039,100"
Lugo,Riotorto,27744,"-7,261,117,819","43,342,039,100"
Lugo,Riotorto,27745,"-7,261,117,819","43,342,039,100"
Lugo,Samos,27620,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27623,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27624,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27625,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27626,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27627,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27628,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27631,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27633,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27635,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27636,"-7,326,522,433","42,730,772,230"
Lugo,Samos,27638,"-7,326,522,433","42,730,772,230"
Lugo,Rábade,27370,"-7,622,281,878","43,120,811,560"
Lugo,Sarria,27392,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27600,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27610,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27612,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27613,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27614,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27615,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27616,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27617,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27618,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27619,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27637,"-7,416,287,433","42,776,975,920"
Lugo,Sarria,27690,"-7,416,287,433","42,776,975,920"
Lugo,O Saviñao,27532,"-7,640,102,550","42,586,093,200"
Lugo,O Saviñao,27540,"-7,640,102,550","42,586,093,200"
Lugo,O Saviñao,27543,"-7,640,102,550","42,586,093,200"
Lugo,O Saviñao,27544,"-7,640,102,550","42,586,093,200"
Lugo,O Saviñao,27545,"-7,640,102,550","42,586,093,200"
Lugo,O Saviñao,27546,"-7,640,102,550","42,586,093,200"
Lugo,O Saviñao,27547,"-7,640,102,550","42,586,093,200"
Lugo,O Saviñao,27548,"-7,640,102,550","42,586,093,200"
Lugo,O Saviñao,27549,"-7,640,102,550","42,586,093,200"
Lugo,O Saviñao,27594,"-7,640,102,550","42,586,093,200"
Lugo,Sober,27421,"-7,586,633,572","42,462,114,300"
Lugo,Sober,27422,"-7,586,633,572","42,462,114,300"
Lugo,Sober,27423,"-7,586,633,572","42,462,114,300"
Lugo,Sober,27424,"-7,586,633,572","42,462,114,300"
Lugo,Sober,27425,"-7,586,633,572","42,462,114,300"
Lugo,Sober,27440,"-7,586,633,572","42,462,114,300"
Lugo,Sober,27460,"-7,586,633,572","42,462,114,300"
Lugo,Sober,27466,"-7,586,633,572","42,462,114,300"
Lugo,Sober,27468,"-7,586,633,572","42,462,114,300"
Lugo,Sober,27469,"-7,586,633,572","42,462,114,300"
Lugo,Taboada,27550,"-7,761,891,414","42,716,225,280"
Lugo,Taboada,27554,"-7,761,891,414","42,716,225,280"
Lugo,Taboada,27555,"-7,761,891,414","42,716,225,280"
Lugo,Taboada,27556,"-7,761,891,414","42,716,225,280"
Lugo,Taboada,27557,"-7,761,891,414","42,716,225,280"
Lugo,Taboada,27558,"-7,761,891,414","42,716,225,280"
Lugo,Taboada,27559,"-7,761,891,414","42,716,225,280"
Lugo,Taboada,27596,"-7,761,891,414","42,716,225,280"
Lugo,Trabada,27765,"-7,194,380,219","43,447,038,260"
Lugo,Trabada,27766,"-7,194,380,219","43,447,038,260"
Lugo,Trabada,27767,"-7,194,380,219","43,447,038,260"
Lugo,Trabada,27768,"-7,194,380,219","43,447,038,260"
Lugo,Triacastela,27630,"-7,243,142,736","42,754,557,590"
Lugo,Triacastela,27631,"-7,243,142,736","42,754,557,590"
Lugo,Triacastela,27632,"-7,243,142,736","42,754,557,590"
Lugo,Triacastela,27634,"-7,243,142,736","42,754,557,590"
Lugo,Triacastela,27639,"-7,243,142,736","42,754,557,590"
Lugo,O Valadouro,27700,"-7,437,988,439","43,549,203,450"
Lugo,O Valadouro,27770,"-7,437,988,439","43,549,203,450"
Lugo,O Valadouro,27777,"-7,437,988,439","43,549,203,450"
Lugo,O Valadouro,27778,"-7,437,988,439","43,549,203,450"
Lugo,O Valadouro,27779,"-7,437,988,439","43,549,203,450"
Lugo,O Vicedo,27860,"-7,675,139,453","43,732,511,320"
Lugo,O Vicedo,27861,"-7,675,139,453","43,732,511,320"
Lugo,O Vicedo,27868,"-7,675,139,453","43,732,511,320"
Lugo,Vilalba,27375,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27800,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27810,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27811,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27812,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27813,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27814,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27815,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27816,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27818,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27820,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27821,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27822,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27823,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27825,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27830,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27840,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27841,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27842,"-7,680,761,317","43,297,108,690"
Lugo,Vilalba,27843,"-7,680,761,317","43,297,108,690"
Lugo,Viveiro,27850,"-7,597,307,264","43,660,749,110"
Lugo,Viveiro,27861,"-7,597,307,264","43,660,749,110"
Lugo,Viveiro,27863,"-7,597,307,264","43,660,749,110"
Lugo,Viveiro,27864,"-7,597,307,264","43,660,749,110"
Lugo,Viveiro,27866,"-7,597,307,264","43,660,749,110"
Lugo,Viveiro,27867,"-7,597,307,264","43,660,749,110"
Lugo,Viveiro,27869,"-7,597,307,264","43,660,749,110"
Lugo,Baralla,27680,"-7,251,083,333","42,893,861,110"
Lugo,Baralla,27685,"-7,251,083,333","42,893,861,110"
Lugo,Baralla,27686,"-7,251,083,333","42,893,861,110"
Lugo,Baralla,27687,"-7,251,083,333","42,893,861,110"
Lugo,Baralla,27688,"-7,251,083,333","42,893,861,110"
Lugo,Baralla,27689,"-7,251,083,333","42,893,861,110"
Lugo,Baralla,27695,"-7,251,083,333","42,893,861,110"
Lugo,Baralla,27696,"-7,251,083,333","42,893,861,110"
Lugo,Baralla,27697,"-7,251,083,333","42,893,861,110"
Lugo,Burela,27880,"-7,357,704,019","43,659,123,860"
Madrid,La Acebeda,28755,"-3,625,204,020","41,086,697,010"
Madrid,Ajalvir,28864,"-3,480,710,160","40,535,068,130"
Madrid,Alameda del Valle,28742,"-3,843,661,950","40,916,583,150"
Madrid,El Álamo,28607,"-3,990,797,560","40,228,256,070"
Madrid,El Álamo,28807,"-3,990,797,560","40,228,256,070"
Madrid,Alcalá de Henares,28801,"-3,369,251,020","40,480,332,320"
Madrid,Alcalá de Henares,28802,"-3,369,251,020","40,480,332,320"
Madrid,Alcalá de Henares,28803,"-3,369,251,020","40,480,332,320"
Madrid,Alcalá de Henares,28804,"-3,369,251,020","40,480,332,320"
Madrid,Alcalá de Henares,28805,"-3,369,251,020","40,480,332,320"
Madrid,Alcalá de Henares,28806,"-3,369,251,020","40,480,332,320"
Madrid,Alcalá de Henares,28807,"-3,369,251,020","40,480,332,320"
Madrid,Alcobendas,28100,"-3,632,401,850","40,541,041,880"
Madrid,Alcobendas,28108,"-3,632,401,850","40,541,041,880"
Madrid,Alcobendas,28109,"-3,632,401,850","40,541,041,880"
Madrid,Alcorcón,28921,"-3,828,494,940","40,351,569,770"
Madrid,Alcorcón,28922,"-3,828,494,940","40,351,569,770"
Madrid,Alcorcón,28923,"-3,828,494,940","40,351,569,770"
Madrid,Alcorcón,28924,"-3,828,494,940","40,351,569,770"
Madrid,Alcorcón,28925,"-3,828,494,940","40,351,569,770"
Madrid,Aldea del Fresno,28620,"-4,202,441,230","40,325,909,710"
Madrid,Algete,28110,"-3,497,715,030","40,595,959,620"
Madrid,Algete,28120,"-3,497,715,030","40,595,959,620"
Madrid,Alpedrete,28409,"-4,023,785,680","40,658,757,450"
Madrid,Alpedrete,28430,"-4,023,785,680","40,658,757,450"
Madrid,Ambite,28580,"-3,178,755,260","40,331,786,860"
Madrid,Anchuelo,28818,"-3,269,745,660","40,465,794,900"
Madrid,Aranjuez,28300,"-3,602,796,930","40,033,401,450"
Madrid,Arganda del Rey,28500,"-3,439,111,670","40,300,734,230"
Madrid,Arroyomolinos,28939,"-3,919,355,050","40,268,197,620"
Madrid,El Atazar,28189,"-3,470,463,610","40,934,498,400"
Madrid,Batres,28939,"-3,923,563,860","40,210,910,340"
Madrid,Batres,28976,"-3,923,563,860","40,210,910,340"
Madrid,Becerril de la Sierra,28490,"-3,986,297,570","40,717,296,610"
Madrid,Belmonte de Tajo,28390,"-3,339,461,720","40,134,026,600"
Madrid,Berzosa del Lozoya,28194,"-3,524,039,420","40,975,552,900"
Madrid,El Berrueco,28192,"-3,557,714,580","40,889,528,050"
Madrid,Boadilla del Monte,28660,"-3,875,805,970","40,407,834,570"
Madrid,El Boalo,28412,"-3,918,034,260","40,719,345,830"
Madrid,El Boalo,28413,"-3,918,034,260","40,719,345,830"
Madrid,El Boalo,28492,"-3,918,034,260","40,719,345,830"
Madrid,Braojos,28737,"-3,643,360,640","41,040,250,170"
Madrid,Brea de Tajo,28596,"-3,107,833,240","40,230,176,870"
Madrid,Brunete,28690,"-3,998,573,870","40,405,515,570"
Madrid,Buitrago del Lozoya,28730,"-3,636,451,350","40,993,572,000"
Madrid,Bustarviejo,28720,"-3,709,574,920","40,858,463,010"
Madrid,Cabanillas de la Sierra,28721,"-3,624,426,930","40,821,209,480"
Madrid,La Cabrera,28751,"-3,614,961,380","40,864,617,680"
Madrid,Cadalso de los Vidrios,28640,"-4,442,649,840","40,301,623,490"
Madrid,Cadalso de los Vidrios,28648,"-4,442,649,840","40,301,623,490"
Madrid,Camarma de Esteruelas,28816,"-3,379,069,370","40,550,057,730"
Madrid,Campo Real,28510,"-3,382,764,540","40,339,204,940"
Madrid,Canencia,28743,"-3,737,823,030","40,909,606,270"
Madrid,Carabaña,28560,"-3,237,085,980","40,256,878,980"
Madrid,Casarrubuelos,28977,"-3,833,565,030","40,171,771,640"
Madrid,Cenicientos,28650,"-4,466,606,100","40,264,043,470"
Madrid,Cercedilla,28470,"-4,056,222,970","40,742,784,430"
Madrid,Cervera de Buitrago,28193,"-3,530,471,100","40,922,194,470"
Madrid,Ciempozuelos,28350,"-3,616,501,450","40,158,534,790"
Madrid,Cobeña,28863,"-3,504,639,190","40,567,416,570"
Madrid,Colmenar del Arroyo,28213,"-4,202,061,470","40,419,246,340"
Madrid,Colmenar de Oreja,28380,"-3,388,411,320","40,107,620,150"
Madrid,Colmenarejo,28270,"-4,017,409,500","40,560,529,520"
Madrid,Colmenarejo,28279,"-4,017,409,500","40,560,529,520"
Madrid,Colmenar Viejo,28120,"-3,766,650,120","40,657,650,680"
Madrid,Colmenar Viejo,28707,"-3,766,650,120","40,657,650,680"
Madrid,Colmenar Viejo,28750,"-3,766,650,120","40,657,650,680"
Madrid,Colmenar Viejo,28770,"-3,766,650,120","40,657,650,680"
Madrid,Collado Mediano,28450,"-4,023,075,880","40,694,365,360"
Madrid,Collado Villalba,28400,"-3,992,725,350","40,643,029,370"
Madrid,Corpa,28811,"-3,262,543,580","40,424,504,370"
Madrid,Coslada,28820,"-3,567,493,620","40,426,549,120"
Madrid,Coslada,28821,"-3,567,493,620","40,426,549,120"
Madrid,Coslada,28822,"-3,567,493,620","40,426,549,120"
Madrid,Coslada,28823,"-3,567,493,620","40,426,549,120"
Madrid,Cubas de la Sagra,28978,"-3,837,965,340","40,191,524,460"
Madrid,Chapinería,28694,"-4,209,736,130","40,377,815,430"
Madrid,Chinchón,28370,"-3,422,306,230","40,141,269,160"
Madrid,Daganzo de Arriba,28814,"-3,458,427,720","40,545,338,570"
Madrid,El Escorial,28211,"-4,126,986,220","40,584,962,200"
Madrid,El Escorial,28212,"-4,126,986,220","40,584,962,200"
Madrid,El Escorial,28219,"-4,126,986,220","40,584,962,200"
Madrid,El Escorial,28280,"-4,126,986,220","40,584,962,200"
Madrid,El Escorial,28292,"-4,126,986,220","40,584,962,200"
Madrid,Estremera,28595,"-3,105,883,340","40,184,816,390"
Madrid,Fresnedillas de la Oliva,28214,"-4,170,123,370","40,487,599,710"
Madrid,Fresno de Torote,28815,"-3,411,880,830","40,592,792,210"
Madrid,Fuenlabrada,28941,"-3,790,852,870","40,282,218,950"
Madrid,Fuenlabrada,28942,"-3,790,852,870","40,282,218,950"
Madrid,Fuenlabrada,28943,"-3,790,852,870","40,282,218,950"
Madrid,Fuenlabrada,28944,"-3,790,852,870","40,282,218,950"
Madrid,Fuenlabrada,28945,"-3,790,852,870","40,282,218,950"
Madrid,Fuenlabrada,28946,"-3,790,852,870","40,282,218,950"
Madrid,Fuenlabrada,28947,"-3,790,852,870","40,282,218,950"
Madrid,Fuente el Saz de Jarama,28140,"-3,514,176,930","40,632,841,840"
Madrid,Fuentidueña de Tajo,28597,"-3,159,436,780","40,118,662,190"
Madrid,Galapagar,28250,"-4,003,986,000","40,578,376,090"
Madrid,Galapagar,28260,"-4,003,986,000","40,578,376,090"
Madrid,Galapagar,28270,"-4,003,986,000","40,578,376,090"
Madrid,Galapagar,28292,"-4,003,986,000","40,578,376,090"
Madrid,Galapagar,28400,"-4,003,986,000","40,578,376,090"
Madrid,Galapagar,28420,"-4,003,986,000","40,578,376,090"
Madrid,Garganta de los Montes,28739,"-3,687,258,080","40,921,737,210"
Madrid,Garganta de los Montes,28743,"-3,687,258,080","40,921,737,210"
Madrid,Gargantilla del Lozoya y Pinilla de Buitrago,28739,"-3,718,271,660","40,964,977,120"
Madrid,Gascones,28737,"-3,642,330,830","41,018,735,370"
Madrid,Getafe,28901,"-3,729,352,360","40,304,037,540"
Madrid,Getafe,28902,"-3,729,352,360","40,304,037,540"
Madrid,Getafe,28903,"-3,729,352,360","40,304,037,540"
Madrid,Getafe,28904,"-3,729,352,360","40,304,037,540"
Madrid,Getafe,28905,"-3,729,352,360","40,304,037,540"
Madrid,Getafe,28906,"-3,729,352,360","40,304,037,540"
Madrid,Getafe,28907,"-3,729,352,360","40,304,037,540"
Madrid,Getafe,28909,"-3,729,352,360","40,304,037,540"
Madrid,Griñón,28971,"-3,849,595,760","40,214,143,260"
Madrid,Guadalix de la Sierra,28794,"-3,691,349,140","40,785,173,100"
Madrid,Guadarrama,28430,"-4,086,696,750","40,673,506,070"
Madrid,Guadarrama,28440,"-4,086,696,750","40,673,506,070"
Madrid,Guadarrama,28480,"-4,086,696,750","40,673,506,070"
Madrid,La Hiruela,28191,"-3,453,561,220","41,080,607,080"
Madrid,Horcajo de la Sierra-Aoslos,28755,"-3,585,714,930","41,065,545,840"
Madrid,Horcajuelo de la Sierra,28191,"-3,545,930,920","41,060,371,900"
Madrid,Hoyo de Manzanares,28240,"-3,906,762,360","40,622,367,540"
Madrid,Hoyo de Manzanares,28248,"-3,906,762,360","40,622,367,540"
Madrid,Humanes de Madrid,28970,"-3,828,447,380","40,250,252,550"
Madrid,Leganés,28911,"-3,766,555,570","40,331,743,820"
Madrid,Leganés,28912,"-3,766,555,570","40,331,743,820"
Madrid,Leganés,28913,"-3,766,555,570","40,331,743,820"
Madrid,Leganés,28914,"-3,766,555,570","40,331,743,820"
Madrid,Leganés,28915,"-3,766,555,570","40,331,743,820"
Madrid,Leganés,28916,"-3,766,555,570","40,331,743,820"
Madrid,Leganés,28917,"-3,766,555,570","40,331,743,820"
Madrid,Leganés,28918,"-3,766,555,570","40,331,743,820"
Madrid,Leganés,28919,"-3,766,555,570","40,331,743,820"
Madrid,Loeches,28890,"-3,410,141,670","40,384,598,940"
Madrid,Lozoya,28742,"-3,793,353,970","40,951,999,960"
Madrid,Madarcos,28755,"-3,582,674,750","41,047,409,760"
Madrid,Madrid,28000,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28001,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28002,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28003,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28004,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28005,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28006,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28007,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28008,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28009,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28010,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28011,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28012,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28013,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28014,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28015,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28016,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28017,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28018,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28019,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28020,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28021,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28022,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28023,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28024,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28025,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28026,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28027,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28028,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28029,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28030,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28031,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28032,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28033,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28034,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28035,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28036,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28037,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28038,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28039,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28040,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28041,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28042,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28043,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28044,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28045,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28046,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28047,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28048,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28049,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28050,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28051,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28052,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28053,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28054,"-3,687,600,880","40,408,411,910"
Madrid,Madrid,28055,"-3,687,600,880","40,408,411,910"
Madrid,Majadahonda,28220,"-3,874,115,130","40,472,099,620"
Madrid,Majadahonda,28221,"-3,874,115,130","40,472,099,620"
Madrid,Majadahonda,28222,"-3,874,115,130","40,472,099,620"
Madrid,Manzanares el Real,28410,"-3,864,864,850","40,726,098,120"
Madrid,Manzanares el Real,28470,"-3,864,864,850","40,726,098,120"
Madrid,Manzanares el Real,28492,"-3,864,864,850","40,726,098,120"
Madrid,Meco,28880,"-3,329,081,790","40,553,750,830"
Madrid,Mejorada del Campo,28840,"-3,488,470,750","40,396,791,370"
Madrid,Miraflores de la Sierra,28792,"-3,765,397,310","40,813,902,540"
Madrid,Los Molinos,28460,"-4,072,492,460","40,715,212,890"
Madrid,Montejo de la Sierra,28190,"-3,530,033,400","41,059,202,810"
Madrid,Moraleja de Enmedio,28950,"-3,859,655,800","40,259,791,140"
Madrid,Moralzarzal,28411,"-3,972,797,740","40,681,314,120"
Madrid,Morata de Tajuña,28530,"-3,434,061,960","40,228,625,150"
Madrid,Móstoles,28635,"-3,864,888,800","40,323,555,370"
Madrid,Móstoles,28931,"-3,864,888,800","40,323,555,370"
Madrid,Móstoles,28932,"-3,864,888,800","40,323,555,370"
Madrid,Móstoles,28933,"-3,864,888,800","40,323,555,370"
Madrid,Móstoles,28934,"-3,864,888,800","40,323,555,370"
Madrid,Móstoles,28935,"-3,864,888,800","40,323,555,370"
Madrid,Móstoles,28936,"-3,864,888,800","40,323,555,370"
Madrid,Móstoles,28937,"-3,864,888,800","40,323,555,370"
Madrid,Móstoles,28938,"-3,864,888,800","40,323,555,370"
Madrid,Navacerrada,28491,"-4,013,782,590","40,730,904,510"
Madrid,Navalafuente,28729,"-3,673,979,730","40,824,426,340"
Madrid,Navalagamella,28210,"-4,119,933,150","40,468,655,750"
Madrid,Navalagamella,28212,"-4,119,933,150","40,468,655,750"
Madrid,Navalagamella,28954,"-4,119,933,150","40,468,655,750"
Madrid,Navalcarnero,28600,"-4,014,780,840","40,288,472,950"
Madrid,Navarredonda y San Mamés,28739,"-3,726,315,120","40,990,825,330"
Madrid,Navas del Rey,28695,"-4,252,279,220","40,382,569,790"
Madrid,Nuevo Baztán,28514,"-3,243,131,280","40,366,148,880"
Madrid,Olmeda de las Fuentes,28515,"-3,221,576,750","40,369,705,410"
Madrid,Orusco de Tajuña,28570,"-3,209,359,020","40,284,266,210"
Madrid,Paracuellos de Jarama,28860,"-3,531,470,480","40,504,918,570"
Madrid,Paracuellos de Jarama,28861,"-3,531,470,480","40,504,918,570"
Madrid,Paracuellos de Jarama,28862,"-3,531,470,480","40,504,918,570"
Madrid,Parla,28980,"-3,770,869,100","40,237,820,830"
Madrid,Parla,28981,"-3,770,869,100","40,237,820,830"
Madrid,Parla,28982,"-3,770,869,100","40,237,820,830"
Madrid,Parla,28983,"-3,770,869,100","40,237,820,830"
Madrid,Parla,28984,"-3,770,869,100","40,237,820,830"
Madrid,Patones,28189,"-3,493,031,960","40,865,490,420"
Madrid,Pedrezuela,28723,"-3,603,346,500","40,745,551,030"
Madrid,Pelayos de la Presa,28696,"-4,336,053,230","40,359,371,430"
Madrid,Perales de Tajuña,28540,"-3,353,298,500","40,233,358,510"
Madrid,Pezuela de las Torres,28812,"-3,177,568,310","40,418,511,420"
Madrid,Pinilla del Valle,28749,"-3,817,664,980","40,927,030,650"
Madrid,Pinto,28320,"-3,698,249,530","40,243,182,380"
Madrid,Piñuécar-Gandullas,28737,"-3,599,498,970","41,032,883,490"
Madrid,Pozuelo de Alarcón,28223,"-3,815,816,390","40,435,939,870"
Madrid,Pozuelo de Alarcón,28224,"-3,815,816,390","40,435,939,870"
Madrid,Pozuelo del Rey,28813,"-3,321,659,430","40,366,598,020"
Madrid,Prádena del Rincón,28191,"-3,541,751,900","41,044,185,880"
Madrid,Puebla de la Sierra,28190,"-3,445,172,150","41,012,177,650"
Madrid,Quijorna,28693,"-4,057,608,710","40,426,864,660"
Madrid,Rascafría,28740,"-3,880,959,820","40,905,665,710"
Madrid,Rascafría,28749,"-3,880,959,820","40,905,665,710"
Madrid,Redueña,28721,"-3,601,972,690","40,816,554,150"
Madrid,Ribatejada,28815,"-3,393,196,530","40,667,441,080"
Madrid,Rivas-Vaciamadrid,28521,"-3,516,098,020","40,328,012,640"
Madrid,Rivas-Vaciamadrid,28522,"-3,516,098,020","40,328,012,640"
Madrid,Rivas-Vaciamadrid,28523,"-3,516,098,020","40,328,012,640"
Madrid,Rivas-Vaciamadrid,28524,"-3,516,098,020","40,328,012,640"
Madrid,Rivas-Vaciamadrid,28529,"-3,516,098,020","40,328,012,640"
Madrid,Robledillo de la Jara,28194,"-3,523,878,040","40,952,105,100"
Madrid,Robledo de Chavela,28294,"-4,239,374,030","40,501,778,480"
Madrid,Robregordo,28755,"-3,593,547,680","41,106,736,080"
Madrid,Las Rozas de Madrid,28231,"-3,874,573,080","40,491,951,870"
Madrid,Las Rozas de Madrid,28232,"-3,874,573,080","40,491,951,870"
Madrid,Las Rozas de Madrid,28290,"-3,874,573,080","40,491,951,870"
Madrid,Rozas de Puerto Real,28649,"-4,489,931,370","40,309,825,970"
Madrid,San Agustín del Guadalix,28750,"-3,617,431,140","40,678,939,140"
Madrid,San Fernando de Henares,28830,"-3,535,005,870","40,425,325,210"
Madrid,San Lorenzo de El Escorial,28200,"-4,145,088,030","40,592,540,630"
Madrid,San Lorenzo de El Escorial,28750,"-4,145,088,030","40,592,540,630"
Madrid,San Martín de la Vega,28330,"-3,570,049,470","40,207,711,520"
Madrid,San Martín de Valdeiglesias,28680,"-4,396,960,170","40,361,570,720"
Madrid,San Sebastián de los Reyes,28700,"-3,626,718,790","40,547,054,700"
Madrid,San Sebastián de los Reyes,28701,"-3,626,718,790","40,547,054,700"
Madrid,San Sebastián de los Reyes,28702,"-3,626,718,790","40,547,054,700"
Madrid,San Sebastián de los Reyes,28703,"-3,626,718,790","40,547,054,700"
Madrid,San Sebastián de los Reyes,28706,"-3,626,718,790","40,547,054,700"
Madrid,San Sebastián de los Reyes,28707,"-3,626,718,790","40,547,054,700"
Madrid,San Sebastián de los Reyes,28708,"-3,626,718,790","40,547,054,700"
Madrid,San Sebastián de los Reyes,28709,"-3,626,718,790","40,547,054,700"
Madrid,Santa María de la Alameda,28296,"-4,258,131,560","40,596,139,400"
Madrid,Santa María de la Alameda,28297,"-4,258,131,560","40,596,139,400"
Madrid,Santorcaz,28818,"-3,234,959,210","40,472,302,810"
Madrid,Los Santos de la Humosa,28817,"-3,259,643,920","40,501,457,950"
